question_id,article_id,content_hash,passage_title,question_preview,score,status,passed_total,failed_checks,run_id,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_303008,article_101123,db80c2c03a5d,Living Things and Their Habitats,How do living things in ecosystems depend on each other?,82%,✅,9/11,"standard_alignment, length_check",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_303008_sibling_1,article_101123,6a70f873180a,Living Things and Their Habitats,"According to the passage, what evidence shows that living...",91%,✅,10/11,length_check,20260113_211705,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303008_sibling_2,article_101123,00976e6bcac6,Living Things and Their Habitats,Read this sentence from the fourth section: 'The squirrel...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303008_sibling_3,article_101123,76ec9b6adf7e,Living Things and Their Habitats,The passage describes three different examples: a toad ec...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303008_sibling_4,article_101123,47d9dce9ac0d,Living Things and Their Habitats,"According to the passage, what happens after the squirrel...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303013,article_101124,244e81d85998,Food Chains,What is the most likely reason the author wrote this pass...,82%,✅,9/11,"plausibility, length_check",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303013_sibling_1,article_101124,87addd8fb2e4,Food Chains,"Based on the information in paragraph 1, why does the aut...",91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303013_sibling_2,article_101124,790de0d4e33d,Food Chains,Which detail from paragraph 2 shows that the author wants...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303013_sibling_3,article_101124,28ebe22fb7de,Food Chains,What is the author's main reason for including informatio...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303013_sibling_4,article_101124,41a048a7cb4c,Food Chains,How does the author show readers that humans are not the...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303014,article_101124,b6f06b39f447,Food Chains,What does the last paragraph suggest about apex predators?,73%,❌,8/11,"plausibility, standard_alignment, difficulty_assessment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_303014_sibling_1,article_101124,54ee6c26abae,Food Chains,What can readers conclude about the relationship between...,82%,✅,9/11,"standard_alignment, difficulty_assessment",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,❌
quiz_303014_sibling_2,article_101124,ce3ab7fb1a5b,Food Chains,"According to paragraph 2, what conclusion can be drawn ab...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303014_sibling_3,article_101124,750733a2f3e4,Food Chains,What does paragraph 3 suggest about why different animals...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303014_sibling_4,article_101124,93986562f84f,Food Chains,"Based on the information throughout the passage, what can...",82%,✅,9/11,"standard_alignment, length_check",20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,❌,✅,✅
quiz_303015,article_101124,dccd02cd3702,Food Chains,"According to the passage, what happens to most acorns?",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303015_sibling_1,article_101124,fbb39eb09bc7,Food Chains,"According to paragraph 1, what must happen before an acor...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303015_sibling_2,article_101124,1e0730e5c4be,Food Chains,Which detail from paragraph 3 shows how animals use diffe...,82%,✅,9/11,"grammatical_parallel, specificity_balance",20260112_190042,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303015_sibling_3,article_101124,586c71be5e44,Food Chains,"Based on paragraph 2, what do woodpeckers, worms, beetles...",82%,✅,9/11,"plausibility, too_close",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_303015_sibling_4,article_101124,4819037860c3,Food Chains,What does paragraph 4 explain about the relationship betw...,82%,✅,9/11,"plausibility, specificity_balance",20260112_190042,✅,❌,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303016,article_101124,7696650306f1,Food Chains,What would a reader learn from reading this passage?,82%,✅,9/11,"specificity_balance, length_check",20260112_190042,✅,✅,✅,❌,✅,✅,✅,✅,❌,✅,✅
quiz_303016_sibling_1,article_101124,ea3cf5e7b692,Food Chains,"According to the passage, what information supports the i...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303016_sibling_2,article_101124,53e611399914,Food Chains,What is the main idea that the author communicates throug...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303016_sibling_3,article_101124,2c84fb156024,Food Chains,"Based on the details in paragraph 2, what can readers con...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303016_sibling_4,article_101124,4a07932a5f02,Food Chains,What key understanding about ecosystems should readers ga...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303021,article_101125,4503c96af8f5,"Producers, Consumers, and Decomposers",The author of this passage would most likely agree that,82%,✅,9/11,"plausibility, length_check",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303021_sibling_1,article_101125,e5cc1394bb82,"Producers, Consumers, and Decomposers","Based on the first paragraph, how would the author descri...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303021_sibling_2,article_101125,565f3bab5270,"Producers, Consumers, and Decomposers",Which statement would the author of this passage most lik...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303021_sibling_3,article_101125,dccc15c629f5,"Producers, Consumers, and Decomposers",The passage explains that owls hunt at night. What point...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303021_sibling_4,article_101125,ada2d5cb77e9,"Producers, Consumers, and Decomposers","According to the passage, what would the author think abo...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303022,article_101125,7d467cfcd56e,"Producers, Consumers, and Decomposers","According to the last paragraph, what happens when leaves...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303022_sibling_1,article_101125,ca8f983c9f2f,"Producers, Consumers, and Decomposers","Why does the passage explain that birds, bears, and bugs...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303022_sibling_2,article_101125,c703af22986f,"Producers, Consumers, and Decomposers",How does the connection between the second and third para...,91%,✅,10/11,plausibility,20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303022_sibling_3,article_101125,80c779f5c02f,"Producers, Consumers, and Decomposers","Based on paragraph 6, what happens after bacteria cause m...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303022_sibling_4,article_101125,8bcdced1967e,"Producers, Consumers, and Decomposers",How does the passage show the connection between decompos...,91%,✅,10/11,too_close,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅
quiz_303023,article_101125,e723cd2050c9,"Producers, Consumers, and Decomposers",Read the sentence from the passage. 'Some people call it...,82%,✅,9/11,"plausibility, homogeneity",20260112_190042,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303023_sibling_1,article_101125,6654665bd013,"Producers, Consumers, and Decomposers",What does the passage explain when it describes what happ...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303023_sibling_2,article_101125,87c0d8a8f9f8,"Producers, Consumers, and Decomposers","According to the first paragraph, what information does t...",82%,✅,9/11,"plausibility, length_check",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303023_sibling_3,article_101125,9266b83b1906,"Producers, Consumers, and Decomposers",Read this sentence from the passage: 'They have excellent...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303023_sibling_4,article_101125,3f9b4a64352e,"Producers, Consumers, and Decomposers","Based on the passage, what does the sentence 'Worms are l...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303024,article_101125,6fe4ac888cb6,"Producers, Consumers, and Decomposers","At the beginning of the passage, why does the author talk...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303024_sibling_1,article_101125,0db39258d253,"Producers, Consumers, and Decomposers",Why does the author use the word 'microscopic' to describ...,82%,✅,9/11,"plausibility, length_check",20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303024_sibling_2,article_101125,9b5ff11b7dcd,"Producers, Consumers, and Decomposers",Why does the passage describe photosynthesis before expla...,82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303024_sibling_3,article_101125,e19574819449,"Producers, Consumers, and Decomposers","At the beginning of paragraph 5, why does the author ment...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303024_sibling_4,article_101125,4f65d7363861,"Producers, Consumers, and Decomposers",Why does the author explain that most insects are 'low on...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303029,article_101126,3b6a43447752,The Balance of Nature,Which statement best explains how these three facts fit t...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303029_sibling_1,article_101126,67c217ce79ac,The Balance of Nature,"Based on information from the passage, how do giraffes de...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303029_sibling_2,article_101126,5bb9dcf87642,The Balance of Nature,"According to the passage, what role do predators play in...",82%,✅,9/11,"plausibility, homogeneity",20260112_190042,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303029_sibling_3,article_101126,3ac48c78a2ab,The Balance of Nature,Which detail from the passage best supports the idea that...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303029_sibling_4,article_101126,7f3cc1372d2d,The Balance of Nature,What is the main idea of the passage about the Mara ecosy...,91%,✅,10/11,specificity_balance,20260113_211705,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303030,article_101126,5eb655fcc288,The Balance of Nature,What would happen if all the predators were removed from...,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303030_sibling_1,article_101126,5215ccf34c1f,The Balance of Nature,If wildebeests and zebras suddenly stopped eating grass i...,91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303030_sibling_2,article_101126,f37ebf14c2ec,The Balance of Nature,"Based on the passage, what would happen if the acacia tre...",100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303030_sibling_3,article_101126,14cd406146f5,The Balance of Nature,"According to the passage, why might gazelles struggle to...",91%,✅,10/11,plausibility,20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303030_sibling_4,article_101126,934b17e50f9a,The Balance of Nature,What might happen to the grass in the Mara if there were...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303031,article_101126,82cb3bbf5d78,The Balance of Nature,"According to the passage, what happens to acacia seeds th...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303031_sibling_1,article_101126,5d1d99ce9a64,The Balance of Nature,"According to the passage, what is the purpose of the flat...",82%,✅,9/11,"grammatical_parallel, homogeneity",20260112_190042,❌,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303031_sibling_2,article_101126,005dd3859373,The Balance of Nature,"Based on the passage, what happens to acacia seeds after...",91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303031_sibling_3,article_101126,e126dc4ce145,The Balance of Nature,Which detail from paragraph 2 explains why the Mara ecosy...,91%,✅,10/11,passage_reference,20260112_190042,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_303031_sibling_4,article_101126,9f928b5190b9,The Balance of Nature,"According to paragraph 3, how do giraffes benefit from ea...",91%,✅,10/11,passage_reference,20260112_190042,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅,✅
quiz_303032,article_101126,cd302305efce,The Balance of Nature,Why did the government create the Mara National Reserve?,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303032_sibling_1,article_101126,1edbd56d3a70,The Balance of Nature,What does the passage suggest about the 'natural balance'...,91%,✅,10/11,length_check,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,❌,✅,✅
quiz_303032_sibling_2,article_101126,8732ea2a62a7,The Balance of Nature,Why did Kenya's government need to create the Mara Nation...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303032_sibling_3,article_101126,f2111b722ab4,The Balance of Nature,"Based on the entire passage, what conclusion can you draw...",91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303032_sibling_4,article_101126,4e2f263f9373,The Balance of Nature,What can you conclude about the relationship between the...,100%,✅,11/11,,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303037,article_101127,46335d476d32,Natural Changes to the Environment,"Based on the passage, what happens before topsoil gets wa...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303037_sibling_1,article_101127,f7353e732d89,Natural Changes to the Environment,"According to the passage, what must happen for soil to st...",91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303037_sibling_2,article_101127,e0652f53603d,Natural Changes to the Environment,Why do plant roots on hillsides reach deep into the soil?,91%,✅,10/11,standard_alignment,20260112_190042,✅,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303037_sibling_3,article_101127,ccc0a67f95b0,Natural Changes to the Environment,"According to the passage, what evidence shows that plant...",82%,✅,9/11,"plausibility, homogeneity",20260113_211705,✅,❌,❌,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303037_sibling_4,article_101127,4b7b011ef112,Natural Changes to the Environment,"According to paragraph 3, what happens after topsoil gets...",82%,✅,9/11,"standard_alignment, passage_reference",20260112_190042,✅,✅,✅,✅,❌,✅,✅,❌,✅,✅,✅
quiz_303038,article_101127,8763708c8ba7,Natural Changes to the Environment,"Based on information in this passage, which sentence best...",82%,✅,9/11,"plausibility, standard_alignment",20260112_190042,✅,❌,✅,✅,❌,✅,✅,✅,✅,✅,✅
quiz_303038_sibling_1,article_101127,b0013262f07c,Natural Changes to the Environment,"Based on details from the passage, what can you conclude...",91%,✅,10/11,plausibility,20260113_211705,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,✅
quiz_303038_sibling_2,article_101127,75f765f67625,Natural Changes to the Environment,Which detail from the passage best shows that the Petrifi...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303038_sibling_3,article_101127,b5d11edd0ca2,Natural Changes to the Environment,What evidence in paragraph 5 shows that scientists unders...,91%,✅,10/11,difficulty_assessment,20260112_190042,✅,✅,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303038_sibling_4,article_101127,9fd66cdf9561,Natural Changes to the Environment,"According to the passage, why are coyotes described as be...",82%,✅,9/11,"plausibility, difficulty_assessment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
quiz_303039,article_101127,e143bd7e3b70,Natural Changes to the Environment,What is another good title for the passage?,91%,✅,10/11,specificity_balance,20260112_190042,✅,✅,✅,❌,✅,✅,✅,✅,✅,✅,✅
quiz_303039_sibling_1,article_101127,87949e92dcbd,Natural Changes to the Environment,What is the main idea that connects all parts of this pas...,82%,✅,9/11,"plausibility, difficulty_assessment",20260112_190042,✅,❌,✅,✅,✅,✅,✅,✅,✅,✅,❌
