question_id,article_id,question_type,overall_score,passed,checks_passed,checks_total,passage_title,question_preview,grammatical_parallel_score,plausibility_score,homogeneity_score,specificity_balance_score,standard_alignment_score,clarity_precision_score,single_correct_answer_score,passage_reference_score,length_check_score,too_close_score,difficulty_assessment_score
quiz_302372_sibling_3,article_101046,MCQ,1.0,True,11,11,Hannibal Crosses the Alps,What happened because the Romans launched a counter-attac...,1,1,1,1,1,1,1,1,1,1,1
quiz_302372_sibling_4,article_101046,MCQ,0.7272727272727273,False,8,11,Hannibal Crosses the Alps,The passage describes a sequence of events in the Second...,1,0,1,1,1,1,1,1,0,1,0
quiz_302373,article_101046,MCQ,0.7272727272727273,False,8,11,Hannibal Crosses the Alps,Why did Hannibal leave Italy and go back to Carthage?,1,0,1,1,1,1,1,1,0,1,0
quiz_302373_sibling_1,article_101046,MCQ,0.8181818181818182,True,9,11,Hannibal Crosses the Alps,Why did some of Hannibal's soldiers die while crossing th...,1,0,1,1,1,1,1,1,0,1,1
quiz_302373_sibling_2,article_101046,MCQ,0.5454545454545454,False,6,11,Hannibal Crosses the Alps,"Based on the passage, why did Carthage become weaker afte...",1,0,1,1,0,0,1,1,0,1,0
quiz_302373_sibling_3,article_101046,MCQ,0.7272727272727273,False,8,11,Hannibal Crosses the Alps,Why did the leaders of Carthage write to Hannibal telling...,1,0,1,1,1,1,1,1,0,1,0
quiz_302373_sibling_4,article_101046,MCQ,0.8181818181818182,True,9,11,Hannibal Crosses the Alps,"Based on information from the entire passage, why was Han...",1,0,1,1,1,1,1,1,1,1,0
quiz_302378,article_101047,MCQ,0.45454545454545453,False,5,11,"Julius Caesar: Great Fighter, Great Writer",What is this passage mostly about?,0,0,0,0,1,1,1,1,0,1,0
quiz_302378_sibling_1,article_101047,MCQ,1.0,True,11,11,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, which detail best shows what Julius...",1,1,1,1,1,1,1,1,1,1,1
quiz_302378_sibling_2,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer",Why does the author include the information about Caesar'...,1,1,1,1,1,1,1,1,1,1,0
quiz_302378_sibling_3,article_101047,MCQ,0.7272727272727273,False,8,11,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what can readers learn about Ca...",1,1,1,1,0,1,1,1,0,1,0
quiz_302378_sibling_4,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer",How does the author help readers understand that Caesar w...,1,0,1,1,1,1,1,1,1,1,0
quiz_302379,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer",How are the sentences in section 2 about Caesar's time wi...,1,1,1,1,0,1,1,1,1,1,1
quiz_302379_sibling_1,article_101047,MCQ,0.7272727272727273,False,8,11,"Julius Caesar: Great Fighter, Great Writer",Which sentence best shows the order of events in Caesar's...,1,0,1,1,0,1,1,1,1,1,0
quiz_302379_sibling_2,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer",What is the main way the author organizes the information...,1,1,1,1,1,1,1,1,1,1,0
quiz_302379_sibling_3,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","The author explains that Caesar's report said 'Veni, vidi...",1,1,1,1,0,1,1,1,1,1,0
quiz_302379_sibling_4,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","Based on the passage, what connection exists between the...",1,1,1,1,0,1,1,1,1,1,0
quiz_302380,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer","During his captivity by pirates, what did Julius Caesar i...",1,1,1,1,1,1,1,1,1,1,0
quiz_302380_sibling_1,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what did Caesar do right after...",1,1,1,1,1,1,1,1,0,1,0
quiz_302380_sibling_2,article_101047,MCQ,0.7272727272727273,False,8,11,"Julius Caesar: Great Fighter, Great Writer","In the section about Caesar conquering Gaul, what happene...",1,0,0,1,1,1,1,1,1,1,0
quiz_302380_sibling_3,article_101047,MCQ,0.7272727272727273,False,8,11,"Julius Caesar: Great Fighter, Great Writer",What is the most important idea that the author wants rea...,1,1,1,0,0,1,1,1,1,1,0
quiz_302380_sibling_4,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer",The author includes the detail that Caesar demanded a hig...,1,1,1,1,1,1,1,1,0,1,0
quiz_302381,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","According to the part of the story about the pirates, wha...",1,0,1,1,1,1,1,1,1,1,0
quiz_302381_sibling_1,article_101047,MCQ,0.7272727272727273,False,8,11,"Julius Caesar: Great Fighter, Great Writer",Which detail from the passage best supports the idea that...,1,1,1,0,0,1,1,1,1,1,0
quiz_302381_sibling_2,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","According to the passage, why did Caesar write his report...",1,1,1,1,0,1,1,1,1,1,0
quiz_302381_sibling_3,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer",The passage states that Caesar 'established himself as a...,1,1,1,1,0,1,1,1,1,1,0
quiz_302381_sibling_4,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer",Why does the author include both the story about the pira...,1,1,1,1,0,1,1,1,1,1,0
quiz_302382,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer",The author tells the stories about the pirates and Caesar...,1,1,1,1,1,1,1,1,1,1,0
quiz_302382_sibling_1,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer","According to the passage, what happened right before Caes...",1,1,1,1,0,1,1,1,1,1,0
quiz_302382_sibling_2,article_101047,MCQ,0.18181818181818182,False,2,11,"Julius Caesar: Great Fighter, Great Writer",Which sentence from the passage best shows that the autho...,0,0,0,0,0,0,0,0,1,1,0
quiz_302382_sibling_3,article_101047,MCQ,0.9090909090909091,True,10,11,"Julius Caesar: Great Fighter, Great Writer",The passage explains that after stopping the revolt in As...,1,1,1,1,1,1,1,1,1,1,0
quiz_302382_sibling_4,article_101047,MCQ,0.8181818181818182,True,9,11,"Julius Caesar: Great Fighter, Great Writer",Based on how the passage describes Caesar's actions throu...,1,1,1,1,0,1,1,1,1,1,0
quiz_302387,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,What information from the text is true for both Caesar an...,1,1,1,1,0,1,1,1,1,1,1
quiz_302387_sibling_1,article_101048,MCQ,0.7272727272727273,False,8,11,Julius Caesar: Crossing the Rubicon,"Based on the text, what happened to both Caesar and Pompe...",1,0,1,1,0,1,1,1,0,1,1
quiz_302387_sibling_2,article_101048,MCQ,0.7272727272727273,False,8,11,Julius Caesar: Crossing the Rubicon,Which statement is true for both the Roman senators and t...,1,0,1,1,0,1,1,1,1,1,0
quiz_302387_sibling_3,article_101048,MCQ,0.8181818181818182,True,9,11,Julius Caesar: Crossing the Rubicon,"According to the passage, what did Caesar do in both Gaul...",1,1,1,1,0,1,1,1,1,1,0
quiz_302387_sibling_4,article_101048,MCQ,0.7272727272727273,False,8,11,Julius Caesar: Crossing the Rubicon,How were Caesar's situation after crossing the Rubicon an...,1,1,1,1,0,1,1,1,0,1,0
quiz_302388,article_101048,MCQ,0.8181818181818182,True,9,11,Julius Caesar: Crossing the Rubicon,Why were many Romans upset with Caesar?,1,1,1,1,1,1,1,1,0,1,0
quiz_302388_sibling_1,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Why did the conspirators think killing Caesar would help...,1,1,1,1,1,1,1,1,1,1,0
quiz_302388_sibling_2,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Why did Caesar feel he had to keep fighting after crossin...,1,1,1,1,1,1,1,1,0,1,1
quiz_302388_sibling_3,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Why did Caesar want to change how Rome was governed?,1,1,1,1,0,1,1,1,1,1,1
quiz_302388_sibling_4,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Why were the conspirators' actions surprising to Caesar?,1,1,1,1,0,1,1,1,1,1,1
quiz_302389,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,What made Caesar's dictatorship different from earlier Ro...,1,1,1,1,1,1,1,1,1,1,0
quiz_302389_sibling_1,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,What change did Caesar make that was different from typic...,1,1,1,1,1,1,1,1,1,1,0
quiz_302389_sibling_2,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,What event happened because Caesar chose to defy the sena...,1,0,1,1,1,1,1,1,1,1,1
quiz_302389_sibling_3,article_101048,MCQ,0.8181818181818182,True,9,11,Julius Caesar: Crossing the Rubicon,How was Caesar's first dictatorship appointment different...,1,0,1,1,1,1,1,1,1,1,0
quiz_302389_sibling_4,article_101048,MCQ,1.0,True,11,11,Julius Caesar: Crossing the Rubicon,"According to the passage, what sequence of events led to...",1,1,1,1,1,1,1,1,1,1,1
quiz_302390,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Choose the action that shows Caesar wanted permanent power.,1,1,1,1,1,1,1,1,1,1,0
quiz_302390_sibling_1,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,"Based on the passage, what relationship exists between Ca...",1,1,1,1,1,1,1,1,1,1,0
quiz_302390_sibling_2,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Which action best demonstrates that Caesar was willing to...,1,1,1,1,1,1,1,1,1,1,0
quiz_302390_sibling_3,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,What does the text suggest about Brutus's decision to kil...,1,1,1,1,1,1,1,1,1,1,0
quiz_302390_sibling_4,article_101048,MCQ,0.9090909090909091,True,10,11,Julius Caesar: Crossing the Rubicon,Which detail from the text shows Caesar intended to hold...,1,1,1,1,1,1,1,1,1,1,0
quiz_302395,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,What is the most likely reason the author wrote this pass...,1,0,1,1,1,1,1,1,1,1,0
quiz_302395_sibling_1,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,Why did the author most likely include the information ab...,1,1,1,1,1,1,1,1,1,1,0
quiz_302395_sibling_2,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,"Based on the passage, what was the author's main reason f...",1,1,1,1,1,1,1,1,0,1,0
quiz_302395_sibling_3,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,What is the author's most likely purpose for explaining w...,1,0,1,1,1,1,1,1,1,1,1
quiz_302395_sibling_4,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,Why does the author compare ancient Roman entertainment t...,1,1,1,1,1,1,1,1,0,1,0
quiz_302396,article_101049,MCQ,0.7272727272727273,False,8,11,After Caesar: Augustus and the Roman Empire,What does the second paragraph suggest about Augustus's a...,1,1,1,1,0,1,1,1,0,1,0
quiz_302396_sibling_1,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,What does paragraph 2 suggest was Augustus's main concern...,1,1,1,1,0,1,1,1,1,1,0
quiz_302396_sibling_2,article_101049,MCQ,0.7272727272727273,False,8,11,After Caesar: Augustus and the Roman Empire,"Based on the passage, what connection exists between Augu...",1,0,1,1,0,1,1,1,1,1,0
quiz_302396_sibling_3,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,How does the information about the original Pantheon burn...,1,0,1,1,1,1,1,1,1,1,0
quiz_302396_sibling_4,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,What does the sequence of information in paragraphs 3 thr...,1,1,1,1,0,1,1,1,1,1,0
quiz_302397,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,Which is the best way to describe Augustus's approach to...,1,1,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_1,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,"According to the passage, what important fact does the re...",1,0,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_2,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,"Based on the passage, what did Augustus do with old build...",1,1,1,1,1,1,1,1,0,1,0
quiz_302397_sibling_3,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,How does Augustus's leadership after the civil war demons...,1,0,1,1,1,1,1,1,1,1,0
quiz_302397_sibling_4,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,The passage states that Augustus 'found Rome brick and le...,1,1,1,1,1,1,1,1,0,1,0
quiz_302398,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,Which sentence best tells what Augustus did as leader?,1,0,1,1,0,1,1,1,1,1,1
quiz_302398_sibling_1,article_101049,MCQ,0.7272727272727273,False,8,11,After Caesar: Augustus and the Roman Empire,Main idea: Romans created structures that served the need...,1,0,0,1,1,1,1,1,1,1,0
quiz_302398_sibling_2,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,Main idea: Augustus made major improvements to Rome. Whic...,1,1,1,1,1,1,1,1,1,1,0
quiz_302398_sibling_3,article_101049,MCQ,0.6363636363636364,False,7,11,After Caesar: Augustus and the Roman Empire,Main idea: Roman buildings served both practical and ente...,0,1,0,1,1,1,1,1,0,1,0
quiz_302398_sibling_4,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,Main idea: Augustus was a strategic leader who understood...,1,1,1,1,1,1,1,1,1,1,0
quiz_302399,article_101049,MCQ,0.9090909090909091,True,10,11,After Caesar: Augustus and the Roman Empire,Main idea: Augustus changed Rome but kept many old tradit...,1,1,1,1,1,1,1,1,1,1,0
quiz_302399_sibling_1,article_101049,MCQ,0.6363636363636364,False,7,11,After Caesar: Augustus and the Roman Empire,"Based on paragraphs 4 and 5, what is one way the Pantheon...",1,0,1,1,0,1,1,0,1,1,0
quiz_302399_sibling_2,article_101049,MCQ,0.6363636363636364,False,7,11,After Caesar: Augustus and the Roman Empire,How does the passage show that Roman aqueducts were impor...,1,0,1,1,0,1,1,1,0,1,0
quiz_302399_sibling_3,article_101049,MCQ,0.8181818181818182,True,9,11,After Caesar: Augustus and the Roman Empire,How does the information about structures in paragraphs 3...,1,1,1,1,1,1,1,1,0,1,0
quiz_302399_sibling_4,article_101049,MCQ,0.7272727272727273,False,8,11,After Caesar: Augustus and the Roman Empire,How does paragraph 6 develop the main idea that Romans bu...,1,0,1,1,1,1,1,0,1,1,0
quiz_302404,article_101050,MCQ,1.0,True,11,11,Androcles and the Lion,"The reader can tell ""Androcles and the Lion"" is a fable b...",1,1,1,1,1,1,1,1,1,1,1
quiz_302404_sibling_1,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,Which detail from the story shows this is a fable and not...,1,1,1,1,1,1,1,1,0,1,1
quiz_302404_sibling_2,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,"Based on how the story is told, what makes this a fable i...",1,1,1,1,0,1,1,1,0,1,1
quiz_302404_sibling_3,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,How can readers tell this story is meant to teach a lesso...,1,0,1,1,1,1,1,1,1,1,1
quiz_302404_sibling_4,article_101050,MCQ,0.7272727272727273,False,8,11,Androcles and the Lion,What part of the story helps readers know this is a fable...,1,1,1,1,0,0,0,1,1,1,1
quiz_302405,article_101050,MCQ,1.0,True,11,11,Androcles and the Lion,"The author probably wrote ""Androcles and the Lion"" to",1,1,1,1,1,1,1,1,1,1,1
quiz_302405_sibling_1,article_101050,MCQ,1.0,True,11,11,Androcles and the Lion,The author most likely told the story of Androcles to tea...,1,1,1,1,1,1,1,1,1,1,1
quiz_302405_sibling_2,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,What message does the author want readers to understand f...,1,1,1,1,0,1,1,1,1,1,0
quiz_302405_sibling_3,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,"By showing both the cave scene and the arena scene, the a...",1,1,1,1,0,1,1,1,0,1,1
quiz_302405_sibling_4,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,What is the main lesson the author teaches through Androc...,1,1,1,1,0,1,1,1,1,1,1
quiz_302406,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,Look at the story. Which word best describes the arena?,1,1,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_1,article_101050,MCQ,0.7272727272727273,False,8,11,Androcles and the Lion,"According to the story, which word best describes how And...",1,1,1,1,0,0,0,1,1,1,1
quiz_302406_sibling_2,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,"Based on the text, which word best describes the lion whe...",1,0,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_3,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,Look at the story. Which word best describes the Colosseu...,1,1,1,1,0,1,1,1,1,1,1
quiz_302406_sibling_4,article_101050,MCQ,0.36363636363636365,False,4,11,Androcles and the Lion,Which word from paragraph 9 best shows how the crowd reac...,0,0,0,1,0,0,0,0,1,1,1
quiz_302407,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,"In the story of Androcles and the Lion, why didn't the li...",0,1,1,1,1,1,1,1,1,1,1
quiz_302407_sibling_1,article_101050,MCQ,0.9090909090909091,True,10,11,Androcles and the Lion,Why does the author most likely include both Androcles's...,1,1,1,1,1,1,1,1,1,1,0
quiz_302407_sibling_2,article_101050,MCQ,1.0,True,11,11,Androcles and the Lion,The author includes the detail about Androcles pulling ou...,1,1,1,1,1,1,1,1,1,1,1
quiz_302407_sibling_3,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,"Based on the story, what lesson does the author teach abo...",1,1,1,1,1,1,1,1,0,1,0
quiz_302407_sibling_4,article_101050,MCQ,0.8181818181818182,True,9,11,Androcles and the Lion,What lesson does the ending teach about the results of An...,1,1,1,1,1,1,1,1,0,1,0
