question_id,article_id,source,overall_score,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302968,article_101118,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302968_sibling_1,article_101118,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302968_sibling_2,article_101118,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302968_sibling_3,article_101118,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302968_sibling_4,article_101118,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302973,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302973_sibling_1,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302973_sibling_2,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302973_sibling_3,article_101119,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302973_sibling_4,article_101119,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302974,article_101119,original,0.7272727272727273,1,1,1,1,1,1,0,1,0,1,0
quiz_302974_sibling_1,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302974_sibling_2,article_101119,original,0.7272727272727273,1,1,1,1,0,0,0,1,1,1,1
quiz_302974_sibling_3,article_101119,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302974_sibling_4,article_101119,original,0.5454545454545454,1,1,1,1,0,0,0,0,1,1,0
quiz_302975,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302975_sibling_1,article_101119,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302975_sibling_2,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302975_sibling_3,article_101119,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302975_sibling_4,article_101119,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302976,article_101119,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302976_sibling_1,article_101119,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302976_sibling_2,article_101119,original,0.5454545454545454,1,0,1,1,1,1,0,0,1,0,0
quiz_302976_sibling_3,article_101119,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302981,article_101120,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302981_sibling_1,article_101120,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302981_sibling_2,article_101120,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302981_sibling_3,article_101120,original,0.5454545454545454,0,0,0,1,0,1,1,1,0,1,1
quiz_302981_sibling_4,article_101120,original,0.5454545454545454,0,0,0,0,0,1,1,1,1,1,1
quiz_302982,article_101120,original,0.45454545454545453,1,0,1,1,0,0,0,0,1,1,0
quiz_302982_sibling_1,article_101120,original,0.45454545454545453,0,0,0,1,0,1,1,1,0,1,0
quiz_302982_sibling_2,article_101120,original,0.18181818181818182,0,0,0,1,0,0,0,1,0,0,0
quiz_302982_sibling_3,article_101120,original,0.6363636363636364,1,0,1,1,0,1,0,1,1,1,0
quiz_302982_sibling_4,article_101120,original,0.6363636363636364,1,0,1,1,1,0,0,0,1,1,1
quiz_302983,article_101120,original,0.5454545454545454,1,0,0,1,0,0,1,1,1,1,0
quiz_302983_sibling_1,article_101120,original,0.7272727272727273,1,1,0,1,0,1,1,1,1,1,0
quiz_302983_sibling_2,article_101120,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302983_sibling_3,article_101120,original,0.6363636363636364,0,0,0,1,0,1,1,1,1,1,1
quiz_302983_sibling_4,article_101120,original,0.6363636363636364,1,0,0,0,0,1,1,1,1,1,1
quiz_302984,article_101120,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302984_sibling_1,article_101120,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302984_sibling_2,article_101120,original,0.6363636363636364,1,0,0,1,0,1,1,1,0,1,1
quiz_302984_sibling_3,article_101120,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_302984_sibling_4,article_101120,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302989,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302989_sibling_1,article_101121,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302989_sibling_2,article_101121,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_302989_sibling_3,article_101121,original,0.5454545454545454,1,1,1,1,0,0,0,0,1,1,0
quiz_302989_sibling_4,article_101121,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302990,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302990_sibling_1,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302990_sibling_2,article_101121,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302990_sibling_3,article_101121,original,0.7272727272727273,1,1,1,1,1,0,0,1,1,1,0
quiz_302990_sibling_4,article_101121,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302991,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302991_sibling_1,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302991_sibling_2,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302991_sibling_3,article_101121,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302991_sibling_4,article_101121,original,0.6363636363636364,1,1,0,1,1,0,0,1,1,1,0
quiz_302992,article_101121,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302992_sibling_1,article_101121,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302992_sibling_2,article_101121,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302992_sibling_3,article_101121,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302992_sibling_4,article_101121,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302997,article_101122,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302997_sibling_1,article_101122,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302997_sibling_2,article_101122,original,0.8181818181818182,1,1,1,1,1,1,0,1,1,1,0
quiz_302997_sibling_3,article_101122,original,0.7272727272727273,1,1,1,0,1,1,1,1,0,1,0
quiz_302997_sibling_4,article_101122,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302998,article_101122,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302998_sibling_1,article_101122,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302998_sibling_2,article_101122,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302998_sibling_3,article_101122,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302998_sibling_4,article_101122,original,0.8181818181818182,1,1,1,1,1,1,1,0,1,1,0
quiz_302999,article_101122,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_302999_sibling_1,article_101122,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_302999_sibling_2,article_101122,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302999_sibling_3,article_101122,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302999_sibling_4,article_101122,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_303000,article_101122,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303000_sibling_1,article_101122,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303000_sibling_2,article_101122,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_303000_sibling_3,article_101122,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303000_sibling_4,article_101122,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303005,article_101123,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303005_sibling_1,article_101123,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303005_sibling_2,article_101123,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303005_sibling_3,article_101123,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303005_sibling_4,article_101123,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_303006,article_101123,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_303006_sibling_1,article_101123,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_303006_sibling_2,article_101123,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_303006_sibling_3,article_101123,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303006_sibling_4,article_101123,original,0.7272727272727273,1,1,1,1,0,0,1,0,1,1,1
quiz_303007,article_101123,original,0.9090909090909091,1,1,1,1,1,1,1,0,1,1,1
quiz_303007_sibling_1,article_101123,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303007_sibling_2,article_101123,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303007_sibling_3,article_101123,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303007_sibling_4,article_101123,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303008,article_101123,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303008_sibling_1,article_101123,original,0.6363636363636364,1,0,1,1,0,0,0,1,1,1,1
quiz_303008_sibling_2,article_101123,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303008_sibling_3,article_101123,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303008_sibling_4,article_101123,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303013,article_101124,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303013_sibling_1,article_101124,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303013_sibling_2,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303013_sibling_3,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303013_sibling_4,article_101124,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303014,article_101124,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_303014_sibling_1,article_101124,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_303014_sibling_2,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303014_sibling_3,article_101124,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303014_sibling_4,article_101124,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303015,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303015_sibling_1,article_101124,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303015_sibling_2,article_101124,original,0.8181818181818182,0,1,1,0,1,1,1,1,1,1,1
quiz_303015_sibling_3,article_101124,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,0,1
quiz_303015_sibling_4,article_101124,original,0.8181818181818182,1,0,1,0,1,1,1,1,1,1,1
quiz_303016,article_101124,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_303016_sibling_1,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303016_sibling_2,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303016_sibling_3,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303016_sibling_4,article_101124,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303021,article_101125,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303021_sibling_1,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303021_sibling_2,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303021_sibling_3,article_101125,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303021_sibling_4,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303022,article_101125,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303022_sibling_1,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303022_sibling_2,article_101125,original,0.7272727272727273,0,1,1,1,0,1,1,0,1,1,1
quiz_303022_sibling_3,article_101125,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303022_sibling_4,article_101125,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,0,1
quiz_303023,article_101125,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303023_sibling_1,article_101125,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303023_sibling_2,article_101125,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303023_sibling_3,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303023_sibling_4,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303024,article_101125,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303024_sibling_1,article_101125,original,0.6363636363636364,1,1,1,1,0,1,1,0,0,1,0
quiz_303024_sibling_2,article_101125,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_303024_sibling_3,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303024_sibling_4,article_101125,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303029,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303029_sibling_1,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303029_sibling_2,article_101126,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303029_sibling_3,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303029_sibling_4,article_101126,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_303030,article_101126,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303030_sibling_1,article_101126,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303030_sibling_2,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303030_sibling_3,article_101126,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303030_sibling_4,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303031,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303031_sibling_1,article_101126,original,0.8181818181818182,0,1,0,1,1,1,1,1,1,1,1
quiz_303031_sibling_2,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303031_sibling_3,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,0,1,1,1
quiz_303031_sibling_4,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,0,1,1,1
quiz_303032,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303032_sibling_1,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303032_sibling_2,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303032_sibling_3,article_101126,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303032_sibling_4,article_101126,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303037,article_101127,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303037_sibling_1,article_101127,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303037_sibling_2,article_101127,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303037_sibling_3,article_101127,original,0.7272727272727273,1,0,0,0,1,1,1,1,1,1,1
quiz_303037_sibling_4,article_101127,original,0.8181818181818182,1,1,1,1,0,1,1,0,1,1,1
quiz_303038,article_101127,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_303038_sibling_1,article_101127,original,0.7272727272727273,1,0,1,1,0,0,1,1,1,1,1
quiz_303038_sibling_2,article_101127,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303038_sibling_3,article_101127,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303038_sibling_4,article_101127,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303039,article_101127,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_303039_sibling_1,article_101127,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303039_sibling_2,article_101127,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303039_sibling_3,article_101127,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303039_sibling_4,article_101127,original,0.6363636363636364,1,0,1,1,0,0,1,1,1,1,0
quiz_303040,article_101127,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303040_sibling_1,article_101127,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303040_sibling_2,article_101127,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303040_sibling_3,article_101127,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303040_sibling_4,article_101127,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_303045,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303045_sibling_1,article_101128,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_303045_sibling_2,article_101128,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_303045_sibling_3,article_101128,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303045_sibling_4,article_101128,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_303046,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303046_sibling_1,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303046_sibling_2,article_101128,original,0.45454545454545453,0,0,0,0,1,1,0,1,0,1,1
quiz_303046_sibling_3,article_101128,original,0.9090909090909091,0,1,1,1,1,1,1,1,1,1,1
quiz_303046_sibling_4,article_101128,original,0.6363636363636364,0,0,0,1,1,1,1,1,1,1,0
quiz_303047,article_101128,original,0.7272727272727273,0,0,0,1,1,1,1,1,1,1,1
quiz_303047_sibling_1,article_101128,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303047_sibling_2,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303047_sibling_3,article_101128,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_303047_sibling_4,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303048,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303048_sibling_1,article_101128,original,0.6363636363636364,1,0,0,1,1,1,1,1,0,1,0
quiz_303048_sibling_2,article_101128,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303048_sibling_3,article_101128,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_303048_sibling_4,article_101128,original,0.7272727272727273,1,0,1,0,1,1,1,1,0,1,1
quiz_303053,article_101129,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303053_sibling_1,article_101129,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303053_sibling_2,article_101129,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303053_sibling_3,article_101129,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303053_sibling_4,article_101129,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303054,article_101129,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303054_sibling_1,article_101129,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303054_sibling_2,article_101129,original,0.7272727272727273,1,0,1,1,1,1,1,0,0,1,1
quiz_303054_sibling_3,article_101129,original,0.8181818181818182,1,1,1,1,1,1,0,1,1,1,0
quiz_303054_sibling_4,article_101129,original,0.7272727272727273,1,1,1,1,0,1,1,1,0,1,0
quiz_303055,article_101129,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_303055_sibling_1,article_101129,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303055_sibling_2,article_101129,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303055_sibling_3,article_101129,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303055_sibling_4,article_101129,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303056,article_101129,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303056_sibling_1,article_101129,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_303056_sibling_2,article_101129,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303056_sibling_3,article_101129,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_303056_sibling_4,article_101129,original,0.45454545454545453,1,0,1,1,1,0,1,0,0,0,0
quiz_303057,article_101129,original,0.6363636363636364,1,0,0,1,1,0,1,1,1,1,0
quiz_303057_sibling_1,article_101129,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303057_sibling_2,article_101129,original,0.7272727272727273,1,1,1,1,1,0,1,0,1,1,0
quiz_303057_sibling_3,article_101129,original,0.6363636363636364,1,0,0,1,1,1,1,1,0,1,0
quiz_303062,article_101130,original,0.9090909090909091,1,1,0,1,1,1,1,1,1,1,1
quiz_303062_sibling_1,article_101130,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303062_sibling_2,article_101130,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303062_sibling_3,article_101130,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303062_sibling_4,article_101130,original,0.6363636363636364,0,0,0,1,1,1,1,1,0,1,1
quiz_303063,article_101130,original,0.7272727272727273,0,1,0,1,1,1,1,1,1,0,1
quiz_303063_sibling_1,article_101130,original,0.8181818181818182,0,1,1,1,0,1,1,1,1,1,1
quiz_303063_sibling_2,article_101130,original,0.7272727272727273,0,1,0,1,1,1,1,1,0,1,1
quiz_303063_sibling_3,article_101130,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_303063_sibling_4,article_101130,original,0.7272727272727273,0,0,0,1,1,1,1,1,1,1,1
quiz_303064,article_101130,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303064_sibling_1,article_101130,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_303064_sibling_2,article_101130,original,0.7272727272727273,1,1,0,1,1,1,1,1,1,0,0
quiz_303064_sibling_3,article_101130,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_303064_sibling_4,article_101130,original,0.6363636363636364,1,0,0,1,0,0,1,1,1,1,1
quiz_303065,article_101130,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_303065_sibling_1,article_101130,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_303065_sibling_2,article_101130,original,0.7272727272727273,0,1,1,1,1,1,1,1,0,1,0
quiz_303065_sibling_3,article_101130,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_303065_sibling_4,article_101130,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_303003,article_102001,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_303003_sibling_1,article_102001,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303003_sibling_2,article_102001,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_303003_sibling_3,article_102001,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_303003_sibling_4,article_102001,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_303004,article_102001,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_303004_sibling_1,article_102001,original,0.6363636363636364,1,0,0,1,0,1,1,1,1,1,0
quiz_303004_sibling_2,article_102001,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_303004_sibling_3,article_102001,original,0.6363636363636364,1,0,0,0,1,1,1,1,1,1,0
quiz_303004_sibling_4,article_102001,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_303009,article_102001,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_303009_sibling_1,article_102001,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
